ISIN,ISIN Description,,ISIN,ISIN Description
INF200K01V24,SBI MUTUAL FUND,,INE088X01019,V.S.& B CONTAINERS PRIVATE LIMITED
INF200K01V32,SBI MUTUAL FUND,,INE089S18011,INVENT/1415/S25/TRUST
INF200K01V40,SBI MUTUAL FUND,,INE08AW01016,NEELGAGAN COMMERCIAL CO LTD
INF200K01V57,SBI MUTUAL FUND,,INE08B001012,APM INFRASTRUCTURE PRIVATE LIMITED
INF200K01VA2,SBI MUTUAL FUND,,INE08BI03084,MULTIPLE INTELLIGENCE LIMITED
INF200K01VB0,SBI MUTUAL FUND,,INE08BY01010,RENEW CLEAN TECH PRIVATE LIMITED
INF200K01VC8,SBI MUTUAL FUND,,INE08CN01011,KUTCH RAILWAY COMPANY LIMITED
INF200K01VD6,SBI MUTUAL FUND,,INE08CW01012,SARITA FORGINGS LIMITED
INF200K01VE4,SBI MUTUAL FUND,,INE08DL01013,SAHYADRI KARAD HOSPITALS PRIVATE LIMITED
INF200K01VF1,SBI MUTUAL FUND,,INE08DQ01012,KEONJHAR INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED
INF200K01VG9,SBI MUTUAL FUND,,INE08DY01016,SUPERFLAME APPLIANCES PVT LTD
INF200K01VH7,SBI MUTUAL FUND,,INE08E001019,ICESTASY PROJECTS PRIVATE LIMITED
INF200K01VI5,SBI MUTUAL FUND,,INE08EF01013,CENTAURUS GREEN ENERGY PRIVATE LIMITED
INF200K01VJ3,SBI MUTUAL FUND,,INE08F201014,VEENA ENTERPRISES LIMITED
INF200K01VK1,SBI MUTUAL FUND,,INE08F301012,SHANKAR GROWTH FUND LIMITED
INF200K01VL9,SBI MUTUAL FUND,,INE08GF01018,CHOPRA RETEC RUBBER PRODUCTS LIMITED
INF200K01VM7,SBI MUTUAL FUND,,INE08GT01019,CHARRIOT COMMOSALES PRIVATE LIMITED
INF200K01VN5,SBI MUTUAL FUND,,INE08H001016,KIMS NAGERCOIL INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED
INF200K01VO3,SBI MUTUAL FUND,,INE08H901017,GHIBELLINES SECURITY SOLUTIONS LIMITED
INF200K01VP0,SBI MUTUAL FUND,,INE08HL01014,U. P. NATIONAL INDUSTRIAL CORPORATION PRIVATE LIMITED
INF200K01VQ8,SBI MUTUAL FUND,,INE08I801018,YENEPOYA MINERALS AND GRANITES LIMITED
INF200K01VR6,SBI MUTUAL FUND,,INE08I901016,AEROSPACE INFRASTRUCTURE LIMITED
INF200K01VS4,SBI MUTUAL FUND,,INE08IS01017,BENGALURU SMART CITY LIMITED
INF200K01VT2,SBI MUTUAL FUND,,INE08IW01019,DMIC INTEGRATED INDUSTRIAL TOWNSHIP GREATER NOIDA LIMITED
INF200K01W80,SBI MUTUAL FUND,,INE08IX01017,GURJARI SERVICES LIMITED
INF200K01W98,SBI MUTUAL FUND,,INE08J503019,PAYMATE INDIA LIMITED
INF200K01X06,SBI MUTUAL FUND,,INE08J901015,REPCO MICRO FINANCE LIMITED
INF200K01X14,SBI MUTUAL FUND,,INE08JL01010,HALDIRAM ETHNIC FOODS PRIVATE LIMITED
INF200K01YQ2,SBI MUTUAL FUND,,INE08JN01016,PRAG OIL MILLS LIMITED
INF200K01YR0,SBI MUTUAL FUND,,INE08JO01014,SAHU BROTHERS PRIVATE LIMITED
INF200K01YS8,SBI MUTUAL FUND,,INE08JR01017,SURAJ SUGAR & ALLIED INDUSTRIES PRIVATE LIMITED
INF200K01YT6,SBI MUTUAL FUND,,INE08KF01010,HARI SINGH BUILDERS AND PROMOTERS LIMITED
INF200KA10A7,SBI MUTUAL FUND,,INE08L601017,BENGAL SILVER SPRING PROJECTS LIMITED
INF200KA10B5,SBI MUTUAL FUND,,INE08LJ01010,MAAN PHARMACEUTICALS LIMITED
INF200KA10C3,SBI MUTUAL FUND,,INE08LX01011,MASTER INSURANCE BROKERS LIMITED
INF200KA10D1,SBI MUTUAL FUND,,INE08ME18013,ARCIL-AST-001-XIII-TRUST
INF200KA10E9,SBI MUTUAL FUND,,INE08MU01015,CAMS TECHNOLOGY LIMITED
INF200KA10F6,SBI MUTUAL FUND,,INE08MV01013,KKR ARC INDIA PRIVATE LIMITED
INF200KA10G4,SBI MUTUAL FUND,,INE08NA01015,PL AGRO TECHNOLOGIES LIMITED
INF200KA10H2,SBI MUTUAL FUND,,INE08ND01019,TRILLIZO HOLDINGS LIMITED
INF200KA10J8,SBI MUTUAL FUND,,INE08OC03031,BRISKWORLD VENTURES PRIVATE LIMITED
INF200KA10K6,SBI MUTUAL FUND,,INE08OC03056,BRISKWORLD VENTURES PRIVATE LIMITED
INF200KA10L4,SBI MUTUAL FUND,,INE08OE01015,SUPERIOR CARBONATES AND CHEMICALS LIMITED
INF200KA10M2,SBI MUTUAL FUND,,INE08P701011,V K OILS LTD
INF200KA10N0,SBI MUTUAL FUND,,INE08Q203017,OPEN FINANCIAL TECHNOLOGIES PRIVATE LIMITED
INF200KA10O8,SBI MUTUAL FUND,,INE08QJ01019,NOVA DYEING AND PRINTING MILLS LIMITED
INF200KA10P5,SBI MUTUAL FUND,,INE08QW01012,AKHYAR ESTATE HOLDINGS PRIVATE LIMITED
INF200KA10Q3,SBI MUTUAL FUND,,INE08RQ01012,WAVE MEGACITY CENTRE PRIVATE LIMITED
INF200KA10R1,SBI MUTUAL FUND,,INE08SE01016,REDOX INDUSTRIES LIMITED
INF200KA10S9,SBI MUTUAL FUND,,INE08TA01012,VIVIMED SPECIALTIES (INDIA) PRIVATE LIMITED
INF200KA10T7,SBI MUTUAL FUND,,INE08TI01015,INDUS BUILDWELL LIMITED
INF200KA10U5,SBI MUTUAL FUND,,INE08TN01015,DCL SOFTWARE LIMITED
INF200KA10V3,SBI MUTUAL FUND,,INE08TS01014,HPM CHEMICALS AND FERTILIZERS LIMITED
INF200KA10W1,SBI MUTUAL FUND,,INE08U801020,SAMHI HOTELS LIMITED
INF200KA10X9,SBI MUTUAL FUND,,INE08UF01019,LUXMI PORTFOLIO LIMITED
INF200KA10Y7,SBI MUTUAL FUND,,INE08VN03066,WHITE OWL BREWERY PRIVATE LIMITED
INF200KA11A5,SBI MUTUAL FUND,,INE08WH01011,ODISHA TELEVISION LIMITED
INF200KA11B3,SBI MUTUAL FUND,,INE08WX01018,VARUNA SULPHONATORS LIMITED
INF200KA11C1,SBI MUTUAL FUND,,INE08YG01019,SINGIND SERVICES LIMITED
INF200KA11D9,SBI MUTUAL FUND,,INE08YM01017,PALIWAL DEVELOPERS LIMITED
INF200KA11E7,SBI MUTUAL FUND,,INE08YW01016,SUPA STAR FOODS PRIVATE LIMITED
INF200KA11F4,SBI MUTUAL FUND,,INE08YX01014,CENGRES TILES LIMITED
INF200KA11G2,SBI MUTUAL FUND,,INE08ZD01013,TIBREWALA ELECTRONICS LIMITED
INF200KA11H0,SBI MUTUAL FUND,,INE090A08DA2,ICICI BANK LIMITED
INF200KA11J6,SBI MUTUAL FUND,,INE090A08SP8,ICICI BANK LIMITED
INF200KA11K4,SBI MUTUAL FUND,,INE090A08TB6,ICICI BANK LIMITED
INF200KA11L2,SBI MUTUAL FUND,,INE090M01018,KENERSYS INDIA PRIVATE LIMITED
INF200KA11M0,SBI MUTUAL FUND,,INE092T08386,IDFC FIRST BANK LIMITED
INF200KA11N8,SBI MUTUAL FUND,,INE092T08527,IDFC FIRST BANK LIMITED
INF200KA11O6,SBI MUTUAL FUND,,INE092T08824,IDFC FIRST BANK LIMITED
INF200KA11P3,SBI MUTUAL FUND,,INE092T08BY2,IDFC FIRST BANK LIMITED
INF200KA11Q1,SBI MUTUAL FUND,,INE092T08CQ6,IDFC FIRST BANK LIMITED
INF200KA11R9,SBI MUTUAL FUND,,INE093J070F3,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11S7,SBI MUTUAL FUND,,INE093J071R6,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11T5,SBI MUTUAL FUND,,INE093J072B8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11U3,SBI MUTUAL FUND,,INE093J072L7,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11W9,SBI MUTUAL FUND,,INE093J072T0,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11X7,SBI MUTUAL FUND,,INE093J073A8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA11Y5,SBI MUTUAL FUND,,INE093J073S0,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12A3,SBI MUTUAL FUND,,INE093J074X8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12B1,SBI MUTUAL FUND,,INE093J075I6,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12C9,SBI MUTUAL FUND,,INE093J077N2,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12D7,SBI MUTUAL FUND,,INE093J077S1,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12E5,SBI MUTUAL FUND,,INE093J078O8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12F2,SBI MUTUAL FUND,,INE093J079E7,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12G0,SBI MUTUAL FUND,,INE093J079S7,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12H8,SBI MUTUAL FUND,,INE093J08153,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12J4,SBI MUTUAL FUND,,INE093J08278,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12K2,SBI MUTUAL FUND,,INE093JA7211,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12L0,SBI MUTUAL FUND,,INE093JA7229,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12M8,SBI MUTUAL FUND,,INE093JA7252,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12N6,SBI MUTUAL FUND,,INE093JA7666,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12O4,SBI MUTUAL FUND,,INE093JA7716,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12P1,SBI MUTUAL FUND,,INE093JA7773,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12Q9,SBI MUTUAL FUND,,INE093JA7815,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12R7,SBI MUTUAL FUND,,INE093JA7831,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12S5,SBI MUTUAL FUND,,INE093JA7864,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12T3,SBI MUTUAL FUND,,INE093JA7AI6,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12U1,SBI MUTUAL FUND,,INE093JA7AO4,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12W7,SBI MUTUAL FUND,,INE093JA7BO2,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12X5,SBI MUTUAL FUND,,INE093JA7CI2,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA12Y3,SBI MUTUAL FUND,,INE093JA7CY9,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA1317,SBI MUTUAL FUND,,INE093JA7DA7,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA1325,SBI MUTUAL FUND,,INE093JA7DC3,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA1333,SBI MUTUAL FUND,,INE093JA7DO8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA1341,SBI MUTUAL FUND,,INE093JA7DV3,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13A1,SBI MUTUAL FUND,,INE093JA7DW1,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13B9,SBI MUTUAL FUND,,INE093JA7DX9,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13C7,SBI MUTUAL FUND,,INE093JA7EN8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13D5,SBI MUTUAL FUND,,INE093JA7FK1,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13E3,SBI MUTUAL FUND,,INE093JA7HO9,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13F0,SBI MUTUAL FUND,,INE093JA7IE8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13G8,SBI MUTUAL FUND,,INE093JA7IH1,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13H6,SBI MUTUAL FUND,,INE093JA7IP4,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13J2,SBI MUTUAL FUND,,INE093JA7LB8,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13K0,SBI MUTUAL FUND,,INE093JA7ML5,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13L8,SBI MUTUAL FUND,,INE093JA7OK3,ANAND RATHI GLOBAL FINANCE LIMITED
INF200KA13M6,SBI MUTUAL FUND,,INE094601015,S R (INDIA) EXPORTS PRIVATE LIMITED
INF200KA13N4,SBI MUTUAL FUND,,INE094A08069,HINDUSTAN PETROLEUM CORPORATION LIMITED
INF200KA13O2,SBI MUTUAL FUND,,INE094X01017,EMIRATES INFRAPROJECTS PRIVATE LIMITED
INF200KA13P9,SBI MUTUAL FUND,,INE095601014,ANANTAPUR SOLAR PARKS PRIVATE LIMITED
INF200KA13Q7,SBI MUTUAL FUND,,INE095A08082,INDUSIND BANK LTD.
INF200KA13R5,SBI MUTUAL FUND,,INE095B01010,ELEGANT MARBLES & GRANI INDUSTRIES LIMITED
INF200KA13S3,SBI MUTUAL FUND,,INE095M01017,ISPAT INFRASTRUCTURE (INDIA) LIMITED
INF200KA13T1,SBI MUTUAL FUND,,INE095N01031,NBCC (INDIA) LIMITED
INF200KA13U9,SBI MUTUAL FUND,,INE096701011,UPPER INDIA STEEL MFG AND ENGINEERING CO LIMITED
INF200KA13V7,SBI MUTUAL FUND,,INE096S01012,SHIVAM INTERNATIONAL LIMITED
INF200KA13W5,SBI MUTUAL FUND,,INE096Z01017,VIJAY PRINTING PRESS PRIVATE LIMITED
INF200KA13X3,SBI MUTUAL FUND,,INE097801018,MATUSHRE SALES AGENCIES LIMITED
INF200KA1473,SBI MUTUAL FUND,,INE097E01028,MINAL INDUSTRIES LIMITED
INF200KA1481,SBI MUTUAL FUND,,INE098001014,MAHABAHO MERCANTILES LIMITED
INF200KA1499,SBI MUTUAL FUND,,INE098301018,H A INVESTMENTS PRIVATE LIMITED
INF200KA14A9,SBI MUTUAL FUND,,INE098T07013,MARVEL SIGMA HOMES PRIVATE LIMITED
INF200KA14B7,SBI MUTUAL FUND,,INE098Z01013,KOCHAR INFOTECH LIMITED
INF200KA1V01,SBI MUTUAL FUND,,INE099I04011,PANASONIC LIFE SOLUTIONS INDIA PRIVATE LIMITED
INF200KA1V19,SBI MUTUAL FUND,,INE099J01015,JAYPEE INFRATECH LIMITED
INF200KA1V27,SBI MUTUAL FUND,,INE099J07194,JAYPEE INFRATECH LIMITED
INF200KA1V35,SBI MUTUAL FUND,,INE099Q01010,IDEAL TOLL & INFRASTRUCTURE PVT LTD
INF200KA1V43,SBI MUTUAL FUND,,INE099X01016,EPITOME HOMES PRIVATE LIMITED
INF200KA1V50,SBI MUTUAL FUND,,INE099Z01011,MISHRA DHATU NIGAM LIMITED
INF200KA1V68,SBI MUTUAL FUND,,INE09AQ01016,MEDICARE HYGIENE LIMITED
INF200KA1V76,SBI MUTUAL FUND,,INE09AS01012,MANGAL COTTON MILLS PRIVATE LIMITED
INF200KA1V84,SBI MUTUAL FUND,,INE09AY01010,B S G HOTELSS LEASINGSS LIMITED
INF200KA1V92,SBI MUTUAL FUND,,INE09AZ01017,SPURT SYSTEMS LIMITED
INF200KA1VQ2,SBI MUTUAL FUND,,INE09B001011,PRODIGY SOFTWARE LIMITED
INF200KA1W00,SBI MUTUAL FUND,,INE09B501010,ISHWAR SINGH & ASSOCIATES CONSTRUCTION PRIVATE LIMITED
INF200KA1W18,SBI MUTUAL FUND,,INE09BL01015,PERFUNOVA (INTERNATIONAL) LIMITED
INF200KA1W26,SBI MUTUAL FUND,,INE09BQ01014,CHANDMANI TEA CO LTD
INF200KA1W34,SBI MUTUAL FUND,,INE09BT01018,SIPANI FIBRES LIMITED
INF200KA1W42,SBI MUTUAL FUND,,INE09BZ01015,INDRADHANUSH GAS GRID LIMITED
INF200KA1W59,SBI MUTUAL FUND,,INE09CE01018,WALPLAST PRODUCTS PRIVATE LIMITED
INF200KA1W67,SBI MUTUAL FUND,,INE09CP01014,KMAP CAPITAL LIMITED
INF200KA1W75,SBI MUTUAL FUND,,INE09CY01016,KHEMANI DISTILLERIES PRIVATE LIMITED
INF200KA1W83,SBI MUTUAL FUND,,INE09E804015,BEELINE BROKING LIMITED
INF200KA1W91,SBI MUTUAL FUND,,INE09EI01015,CIBELES PHARMACEUTICALS PRIVATE LIMITED
INF200KA1WX6,SBI MUTUAL FUND,,INE09EU01010,DILEEP POTTERIES PRIVATE LIMITED
INF200KA1X09,SBI MUTUAL FUND,,INE09EX01014,AMRIT REALITIES PRIVATE LIMITED
INF200KA1X17,SBI MUTUAL FUND,,INE09EZ01019,MULTIVISION DEVELOPER PRIVATE LIMITED
INF200KA1X25,SBI MUTUAL FUND,,INE09F101015,DILEEPINDUSTRIES PRIVATE LIMITED
INF200KA1X33,SBI MUTUAL FUND,,INE09F918012,EARC TRUST - SC 371
INF200KA1X41,SBI MUTUAL FUND,,INE09FT04013,RRP S4E INNOVATION PRIVATE LIMITED
INF200KA1X58,SBI MUTUAL FUND,,INE09GD01011,SPRNG VAYU VIDYUT PRIVATE LIMITED
INF200KA1X66,SBI MUTUAL FUND,,INE09GL01014,B.A.G. LIVE ENTERTAINMENT LIMITED
INF200KA1X74,SBI MUTUAL FUND,,INE09GZ01014,NICDIT KRISHNAPATNAM INDUSTRIAL CITY DEVELOPMENT LIMITED
INF200KA1X82,SBI MUTUAL FUND,,INE09H801018,MB TRUEVALUE PRIVATE LIMITED
INF200KA1X90,SBI MUTUAL FUND,,INE09HA01015,SILVERDEAL DEVELOPERS PRIVATE LIMITED
INF200KA1Y08,SBI MUTUAL FUND,,INE09HH01010,UTTAM STRIPS LIMITED
INF200KA1Y16,SBI MUTUAL FUND,,INE09HJ04036,SHAH FINANCIAL SERVICES LIMITED
INF200KA1Y24,SBI MUTUAL FUND,,INE09I101012,SPL FINANCE LIMITED
INF200KA1Y32,SBI MUTUAL FUND,,INE09IH01018,HAZARLAKH FINANCE LIMITED
INF200KA1Y40,SBI MUTUAL FUND,,INE09IP01011,DOMUS REAL ESTATE PRIVATE LIMITED
INF200KA1Y57,SBI MUTUAL FUND,,INE09J201019,UNION DRUG COMPANY LIMITED
INF200KA1Y65,SBI MUTUAL FUND,,INE09JP01019,MERTZ ESTATES LIMITED
INF200KA1Y73,SBI MUTUAL FUND,,INE09JY01011,CAMILA REALTY VENTURES PRIVATE LIMITED
INF200KA1Y81,SBI MUTUAL FUND,,INE09K201016,NIRMALKUNJ BUSINESS LIMITED
INF200KA1Y99,SBI MUTUAL FUND,,INE09KF01018,OBSERVERS CREDIT AND LEASING LIMITED
INF200KA1YM5,SBI MUTUAL FUND,,INE09KL01016,SATYENDRA PACKAGING LIMITED
INF200KA1YN3,SBI MUTUAL FUND,,INE09MA01015,CONVOY SECURE LIMITED
INF200KA1YO1,SBI MUTUAL FUND,,INE09N601014,MASCOT PUMP LIMITED
INF200KA1YP8,SBI MUTUAL FUND,,INE09NZ01010,TERRESTRIAL FOODS LIMITED
INF200KA1YQ6,SBI MUTUAL FUND,,INE09O301010,BHUTAN DUARS TEA ASSOCIATION LTD
INF200KA1YR4,SBI MUTUAL FUND,,INE09O401018,HINDUJA GROUP LIMITED
INF200KA1YS2,SBI MUTUAL FUND,,INE09PU01016,BOSS GEARS LIMITED
INF200KA1YT0,SBI MUTUAL FUND,,INE09PX01010,CRISHPARK VINCOM LTD.
INF200KA1YU8,SBI MUTUAL FUND,,INE09R301017,GERA PROPERTIES PRIVATE LIMITED
INF200KA1YV6,SBI MUTUAL FUND,,INE09RA04059,DFI VENTURES LTD.
INF200KA1Z07,SBI MUTUAL FUND,,INE09RA04133,DFI VENTURES LTD.
INF200KA1Z15,SBI MUTUAL FUND,,INE09RA04174,DFI VENTURES LTD.
INF200KA1Z23,SBI MUTUAL FUND,,INE09RL01011,RMS MERCANTILE LIMITED
INF200KA1Z31,SBI MUTUAL FUND,,INE09RO01015,S S F INDUSTRIES LIMITED
INF200KA1Z49,SBI MUTUAL FUND,,INE09RP01012,AMBA SHAKTI STEELS LIMITED
INF200KA1Z56,SBI MUTUAL FUND,,INE09SD01016,KSBL SECURITIES LIMITED
INF200KA1Z64,SBI MUTUAL FUND,,INE09SE04018,SAVERY TRANSPORT FINANCE LIMITED
INF200KA1Z72,SBI MUTUAL FUND,,INE09SV01018,ROTOCAST INDUSTRIES LIMITED
INF200KA1Z80,SBI MUTUAL FUND,,INE09UN01011,WILSON AND COMPANY LIMITED
INF200KA1Z98,SBI MUTUAL FUND,,INE09UV01014,ITM EDUTECH TRAINING PRIVATE LIMITED
INF200K01107,SBI MUTUAL FUND,,INE09UX01010,ITM EDUTECH (INDIA) LIMITED
INF200K01115,SBI MUTUAL FUND,,INE09UZ01015,MOJJ ENGINEERING SYSTEMS LIMITED
INF200K01123,SBI MUTUAL FUND,,INE09V201013,KAREETAM TRADERS LTD
INF200K01131,SBI MUTUAL FUND,,INE09V701012,QUEST ACADEMY LIMITED
INF200K01149,SBI MUTUAL FUND,,INE09VB01014,MAMRAJ RETAIL LIMITED
INF200K01156,SBI MUTUAL FUND,,INE09VS01018,SHRIRAM COCONUT PRODUCTS LIMITED
INF200K01164,SBI MUTUAL FUND,,INE09W401018,SAMVARDHANA MOTHERSON REFRIGERATION PRODUCT LIMITED
INF200K01172,SBI MUTUAL FUND,,INE09X201011,AMRO METALS PRIVATE LIMITED
INF200K01180,SBI MUTUAL FUND,,INE09X901016,REITZ INDIA LIMITED
INF200K01198,SBI MUTUAL FUND,,INE09XB01010,SELVA STONE EXPORT LIMITED
INF200K01206,SBI MUTUAL FUND,,INE09Y501013,SPARLERK DEALCOMM LTD
INF200K01214,SBI MUTUAL FUND,,INE09YM18019,ARCIL-AST-031-II-TRUST
INF200K01222,SBI MUTUAL FUND,,INE09YQ18028,PRUDENT TRUST 36/19
INF200K01230,SBI MUTUAL FUND,,INE09YS01012,LIVANA BUILDERS & DEVELOPERS PRIVATE LIMITED
INF200K01248,SBI MUTUAL FUND,,INE09YW01014,ANDHRA PRABHA PUBLICATIONS LIMITED
INF200K01255,SBI MUTUAL FUND,,INE09YZ03070,SECLORE TECHNOLOGY PRIVATE LIMITED
INF200K01263,SBI MUTUAL FUND,,INE09Z101011,JUVENTUD DIGITAL MEDIA PRIVATE LIMITED
INF200K01271,SBI MUTUAL FUND,,INE09ZW03017,GREEN LAND TECHNOBUILDERS PRIVATE LIMITED
INF200K01289,SBI MUTUAL FUND,,INE0A0O01019,PETROPOL INDIA LIMITED
INF200K01297,SBI MUTUAL FUND,,INE0A0Z01015,TOWER INVESTMENT & TRADING CO LTD
INF200K01305,SBI MUTUAL FUND,,INE0A1301015,CONAX ACCESS SYSTEMS PRIVATE LIMITED
INF200K01313,SBI MUTUAL FUND,,INE0A1U01014,VARP SOLAR SKYLIGHT PRIVATE LIMITED
INF200K01321,SBI MUTUAL FUND,,INE0A2K01021,THE NATIONAL STEEL WORKS LIMITED
INF200K01339,SBI MUTUAL FUND,,INE0A2W01018,RHYTHM INFRASTRUCTURE LIMITED
INF200K01347,SBI MUTUAL FUND,,INE0A4O01011,LABDHI LIFESTYLE LIMITED
INF200K01354,SBI MUTUAL FUND,,INE0A4W01014,AIRADS LIMITED
INF200K01362,SBI MUTUAL FUND,,INE0A5501016,NET ACCESS INDIA LIMITED
INF200K01370,SBI MUTUAL FUND,,INE0A5R01011,VINSAN CREDIT AND SECURITIES LIMITED.
INF200K01388,SBI MUTUAL FUND,,INE0A6101014,SAFETY PLUS POWER LIMITED
INF200K01396,SBI MUTUAL FUND,,INE0A6C01011,KREBS & CIE (INDIA) LTD
INF200K01404,SBI MUTUAL FUND,,INE0A6F01014,BHAIRAVNATH AGRO PROCESS LIMITED
INF200K01412,SBI MUTUAL FUND,,INE0A6J01016,DIAMOND REALTY LIMITED
INF200K01420,SBI MUTUAL FUND,,INE0A7801018,EPITOME DEVELOPERS PRIVATE LIMITED
INF200K01438,SBI MUTUAL FUND,,INE0A7G01010,WAVE ADVENTURE HOLDINGS PRIVATE LIMITED
INF200K01446,SBI MUTUAL FUND,,INE0A7Y01013,JAITPUR AGRICULTURE PRIVATE LIMITED
INF200K01453,SBI MUTUAL FUND,,INE0A8L01018,ABHISHAYA INFRASTRUCTURE PRIVATE LIMITED
INF200K01461,SBI MUTUAL FUND,,INE0A8P01019,SAFAL SEEDS AND BIOTECH LIMITED
INF200K01479,SBI MUTUAL FUND,,INE0A8W01015,AKRITI INFRASTRUCTURE PRIVATE LIMITED
INF200K01495,SBI MUTUAL FUND,,INE0A9601010,ALPHA FOAM LIMITED
INF200K01537,SBI MUTUAL FUND,,INE0A9B01017,SEI SUNSHINE POWER PRIVATE LIMITED
INF200K01545,SBI MUTUAL FUND,,INE0A9M01014,R V PLASTIC LIMITED
INF200K01552,SBI MUTUAL FUND,,INE0A9T01019,WMG TECH PRIVATE LIMITED
INF200K01560,SBI MUTUAL FUND,,INE0A9T03015,WMG TECH PRIVATE LIMITED
INF200K01578,SBI MUTUAL FUND,,INE0AA401019,HALKARA CAPITAL LIMITED
INF200K01586,SBI MUTUAL FUND,,INE0AAY01010,MULTIPLIER METALS PRIVATE LIMITED
INF200K01594,SBI MUTUAL FUND,,INE0AB101014,KAVYA FINANCE AND INVESTMENT PRIVATE LIMITED
INF200K01602,SBI MUTUAL FUND,,INE0ABA01018,CMR-CHIHO RECYCLING TECHNOLOGIES PRIVATEL IMITED
INF200K01610,SBI MUTUAL FUND,,INE0ABJ01019,INTER FREIGHT (FORWARDERS) PVT LTD
INF200K01628,SBI MUTUAL FUND,,INE0ABM01013,DETOX CORPORATION PRIVATE LIMITED
INF200K01636,SBI MUTUAL FUND,,INE0ABR01012,VIRIDI CLEAN ALTERNATIVES PRIVATE LIMITED
INF200K01644,SBI MUTUAL FUND,,INE0ABS01010,SIS PROSEGUR ALARM MONITORING AND RESPONSE SERVICES PRIVATE LIMITED
INF200K01651,SBI MUTUAL FUND,,INE0ACH01011,SHREE BAHUBALI CORPORATION LIMITED
INF200K01669,SBI MUTUAL FUND,,INE0ADE01016,AHINSHA PROPERTIES LIMITED
INF200K01677,SBI MUTUAL FUND,,INE0ADU01012,GRAM MART INDIA LIMITED
INF200K01685,SBI MUTUAL FUND,,INE0AEO01013,SHRIPROP HITECH CITY PRIVATE LIMITED
INF200K01693,SBI MUTUAL FUND,,INE0AEQ01018,HEBBAL INFRASPACE PRIVATE LIMITED
INF200K016X3,SBI MUTUAL FUND,,INE0AF001012,TECHNO MERCANTILE PRIVATE LIMITED
INF200K01701,SBI MUTUAL FUND,,INE0AF101010,NATURE ESSENTIAL FOODS PRIVATE LIMITED
INF200K01719,SBI MUTUAL FUND,,INE0AFF01018,MAITHAN STEEL AND POWER LIMITED
INF200K01727,SBI MUTUAL FUND,,INE0AFU01017,TALETTUTAYI SOLAR PROJECTS FIVE PRIVATE LIMITED
INF200K01735,SBI MUTUAL FUND,,INE0AFZ01016,SETH CAPITAL SERVICES LIMITED
INF200K01776,SBI MUTUAL FUND,,INE0AGL01014,GPT CASTINGS LIMITED
INF200K01784,SBI MUTUAL FUND,,INE0AGV03027,RRM REALTY TRADER PRIVATE LIMITED
INF200K01792,SBI MUTUAL FUND,,INE0AH401012,BRL FINLEASE LIMITED
INF200K017X1,SBI MUTUAL FUND,,INE0AHA01015,AGRILAND BIOTECH LIMITED
